"823M464CH","3"
"823M464DA","3"
"823M464F","3"
"823M464FA","3"
"823M464GO","3"
"823M464LA1862","3"
"823M464ON","3"
"823M464SI","3"
"823M464ST","3"
"823M468S","3"
"823M785T","2"
"823M964J1881","3"
"823N16I","2"
"823N47BA","3"
"823N47DA1896","2"
"823N47HIS","2"
"823N47M","3"
"823N47MAD","3"
"823N47MAT","3"
"823N47MIS","3"
"823N47MY","2"
"823N82W","3"
"823N846F","3"
"823OL29A","2"
"823OL3CAR1877","3"
"823OL3G1880","3"
"823OL3M1866","2"
"823OL3MADA","3"
"823OL3MAY","3"
"823OL3MIS","3"
"823OL3PRO","2"
"823OL3RO","2"
"823OL3SIR","3"
"823OL3SOR","3"
"823OL3WIZ1884","3"
"823OL42R","3"
"823OM2W","3"
"823P21P","3"
"823P242B","3"
"823P247A1880","3"
"823P29BU","3"
"823P29BY","2"
"823P29CAN","3"
"823P29FA","3"
"823P29FO","3"
"823P29HA","3"
"823P29HE","3"
"823P29LE1878","3"
"823P29MI","3"
"823P29WA","3"
"823P29WH","3"
"823P3132C","3"
"823P585W","3"
"823P772","3"
"823P775P","3"
"823P83C","3"
"823P945","3"
"823P967O","3"
"823R137","3"
"823R27Q","3"
"823R3492M","2"
"823R5453S","3"
"823R562N","3"
"823R562ST","3"
"823R562WO","2"
"823R562WOO","3"
"823R583CO1828","3"
"823R792E","3"
"823R91AL","3"
"823R91MAR","3"
"823SA562L","3"
"823SA7P","1"
"823SA8M","2"
"823SA992H","3"
"823SA9M","3"
"823SCH65","3"
"823SCO794T","2"
"823SCO841C","3"
"823SE8C","2"
"823SE8G","2"
"823SI58L","3"
"823SM2FA1887","3"
"823SM51F","3"
"823SM9B","3"
"823SO46J","2"
"823SP36T","3"
"823ST38A","3"
"823ST38HE","3"
"823ST38LI","3"
"823ST38S","3"
"823ST62B","3"
"823ST84L","3"
"823ST84W","3"
"823ST97D","3"
"823ST97J","2"
"823SU55O1823","4"
"823T19A1863","2"
"823T33","2"
"823T743B","3"
"823T746LE","2"
"823V282D","2"
"823V54M","2"
"823V58C","3"
"823V71G1852","2"
"823W14T","3"
"823W15D","3"
"823W15T1832","2"
"823W199R","3"
"823W25N1848","2"
"823W25T1840","6"
"823W25T1848","3"
"823W5814I","3"
"823W62R","2"
"823W6852N","3"
"823W711O","3"
"823W855S","3"
"823W85G","3"
"823W85R","3"
"823W85S","3"
"823W86E1891","3"
"823Y27FO1867","3"
"823Y27RO","3"
"823Y8B","2"
"823Y8D1866","2"
"823Y8TW","2"
"824.6-9","1"
"891.73D74OBR1882","1"
"917.7339R595I","1"
"944.07L16HED","1"
"973.7L63BSH6S","5"
"973.7L63PE1916A","1"
"973.7P22C","1"
"977.344W64Q","2"
"979.8SU6S","1"
"A native of Maryland","1"
"A plain statement for the consideration of the friends of the Protestant Episcopal church in ... Illinois ... Philander Chase, bishop","1"
"A reply to the Sketches ... by Dr. R. Mayo; by a member of the Hickory club","2"
"A. C. Fifield","3"
"A. Isaak","1"
"A. J. Fuller (Ship)","2"
"A. L. O. E","1"
"A. Schilling and Company","2"
"A.I. Root Company","1"
"A.W. Elson & Co","1"
"A1 (Bark)","1"
"AElfthryth","1"
"AEtna Insurance Company, Hartford, Conn","1"
"AMERICA DEL SUR","2"
"Aaron, Samuel","2"
"Ababirwas (African people)","1"
"Abaca (Plant)","1"
"Abattoirs","1"
"Abb's Valley, Va","1"
"Abbasids","1"
"Abbaye Saint-Pierre de Solesmes","1"
"Abbaye de Royaumont","1"
"Abbaye de Saint-Vaast (Arras, France)","10"
"Abberley (England)","1"
"Abbeville (France)","2"
"Abbey of Aberbrothock","1"
"Abbey of Robertsbridge (Sussex, England)","2"
"Abbey, Edwin Austin","4"
"Abbeys","16"
"Abbot, Abiel","1"
"Abbot, Ezra","1"
"Abbot, Francis Ellingwood","1"
"Abbot, John Lovejoy","1"
"Abbots","1"
"Abbotsford (Borders Region, Scotland)","1"
"Abbotsford (Scotland)","3"
"Abbotsholme","1"
"Abbott family","6"
"Abbott memorial library, Pomfret, Vt","1"
"Abbott, Edwin Abbott","1"
"Abbott, Emma","2"
"Abbott, J. H. M","1"
"Abbott, John S. C","3"
"Abbott, Joseph Carter","2"
"Abbott, Josiah G","1"
"Abbreviations","3"
"Abbreviations, French","1"
"Abbreviations, Hebrew","1"
"Abbreviations, Latin","3"
"Abdalla","2"
"Abdij van Ename","1"
"Abdomen","21"
"Abdominal Neoplasms","3"
"Abdool Messeeh","1"
"Abduction","3"
"Abdülhamid","3"
"Abdülhamid II","1"
"Abelard, Peter","6"
"Abenaki Indians","6"
"Abenaki language","1"
"Abensperg und Traun, Otto Ferdinand","1"
"Abeokuta (Nigeria)","1"
"Abercorn (Ga.)","1"
"Abercromby, Alexander Abercromby","6"
"Aberdare, Henry Austin Bruce","1"
"Aberdeen","1"
"Aberdeen (Scotland)","11"
"Aberdeen, George Hamilton Gordon","12"
"Aberdeen-Angus cattle","3"
"Aberdeenshire (Scotland)","8"
"Aberdour (Fife)","1"
"Abergavenny (Wales)","1"
"Abernethy, James","2"
"Aberration","1"
"Ability","23"
"Abingdon (England)","1"
"Abingdon (Va.)","4"
"Abingdon Abbey","2"
"Abingdon, Ill","2"
"Abington (Mass. : Town)","5"
"Abington (Mass.)","5"
"Abington Park, Va","4"
"Abington, Frances (Barton)","1"
"Abipon Indians","3"
"Abnormalities","6"
"Abnormalities, Human","2"
"Abolition of Negro slavery","1"
"Abolitionists","65"
"Aboriginal Australians","4"
"Abortion","6"
"Abortion in animals","3"
"Abraham","2"
"Abraham Lincoln Statue (Cincinnati, Ohio)","4"
"Abrantès, Laure Junot","19"
"Abruzzo (Italy)","2"
"Abscess","2"
"Abscission (Botany)","4"
"Absence without leave","2"
"Absolute, The","1"
"Absolution","11"
"Absolution (Canon law)","1"
"Absorption (Physiology)","1"
"Absorption spectra","7"
"Abstracting","6"
"Abstraction","3"
"Abstracts of title","10"
"Abydos (Egypt : Extinct city)","4"
"Abū Miqraʻ al-Baṭṭūwī","2"
"Abū Miḥjan al-Thaqafī","1"
"Abū Saʻīd ibn Abī al-Khayr","1"
"Abū Yazīd Bisṭāmī, Ṭayfūr ibn ʻĪsá","1"
"Abū Yūsuf Yaʻqūb","1"
"Abū al-Layth al-Samarqandī, Naṣr ibn Muḥammad","2"
"Abū al-ʻAbbās al-Mursī, Shihāb al-Dīn Aḥmad ibn ʻUmar","1"
"Abū al-ʻAlāʼ al-Maʻarrī","1"
"Abū Ḥanīfah","7"
"Abū Ḥayyān Muḥammad ibn Yūsuf","1"
"Acacia","2"
"Academia of the Catholic Religion (Great Britain)","1"
"Academic Dissertations","2"
"Academic Medical Centers","3"
"Academic achievement","3"
"Academic dissertations","9"
"Academic libraries","5"
"Academic medical centers","4"
"Academy of Natural Sciences of Philadelphia","3"
"Acadia","8"
"Acadia National Park (Me.)","9"
"Acadia Parish (La.)","2"
"Acadia national park","3"
"Acadians","51"
"Acadians in literature","6"
"Académie des jeux floraux (France)","1"
"Académie française","1"
"Acceptances","11"
"Accident insurance","4"
"Accident law","2"
"Accident victims","2"
"Accidental poisoning","1"
"Accidents","26"
"Accidents, Occupational","1"
"Acclimatization","1"
"Accomack County (Va.)","3"
"Accommodation, Ocular","1"
"Accoramboni, Vittoria","1"
"Accountants","8"
"Accounting","167"
"Acculturation","1"
"Aceh (Indonesia)","2"
"Acetanilide","1"
"Acetates","1"
"Acetic acid","2"
"Acetone","1"
"Acetylene","5"
"Acetylene for lighthouses, buoys, etc","1"
"Achagua Indians","1"
"Achievement tests","2"
"Achill Island (Ireland)","1"
"Achill Mission (Achill Island, Ireland)","2"
"Achilles tendon","1"
"Achilli, G","1"
"Achinese literature","2"
"Achá, José María de","1"
"Acid sulphate soils","1"
"Acidosis","3"
"Acier de construction","1"
"Acker, William Henry","2"
"Ackerly family","4"
"Ackermann, Rudolph","1"
"Acknowledgement of children","1"
"Acknowledgments (Law)","2"
"Ackworth (England)","1"
"Acland, Arthur Henry Dyke","1"
"Acoma, N. M","2"
"Acosta, José Eusebio","1"
"Acosta, José de","1"
"Acquackanonck (N.J.)","2"
"Acquackanonck, N.J","2"
"Acquisition of property (Islamic law)","1"
"Acquisitions (Libraries)","1"
"Acre (Brazil)","1"
"Acrobatics","9"
"Acromegaly","1"
"Acropolis (Athens, Greece)","2"
"Acrostics","13"
"Acting","29"
"Acting editions","1"
"Action and defenses","1"
"Actions and defenses","23"
"Acton (Mass. : Town)","1"
"Acton (Me. : Town)","2"
"Acton (Me.)","1"
"Acton, John Emerich Edward Dalberg Acton","3"
"Actors","223"
"Actors and actresses","24"
"Actresses","29"
"Acushnet (Mass.)","3"
"Acute Disease","3"
"Acworth (N.H.)","2"
"Acworth, N.H","4"
"Ada (Ohio)","1"
"Ada Street Methodist Episcopal Church (Chicago, Ill.)","1"
"Ada, Minn","1"
"Adair County (Mo.)","6"
"Adair, John","1"
"Adam","23"
"Adam (Biblical figure)","1"
"Adam, James","1"
"Adam, Juliette","2"
"Adam, Robert","1"
"Adam, Thomas","2"
"Adamawa (Emirate)","1"
"Adams County (Ill.)","10"
"Adams County (Ind.)","2"
"Adams County (Neb.)","4"
"Adams County (Pa.)","4"
"Adams County (Wis.)","1"
"Adams Express Company","1"
"Adams family","6"
"Adams, Abigail","6"
"Adams, Amos","1"
"Adams, Charles Francis","25"
"Adams, Co., Ill","4"
"Adams, Francis William Lauderdale","2"
"Adams, Grizzly","2"
"Adams, Hannah","5"
"Adams, Henry","2"
"Adams, Henry Brooks","1"
"Adams, Henry Cullen","4"
"Adams, Herbert Baxter","2"
"Adams, John","54"
"Adams, John Quincy","88"
"Adams, Maude","2"
"Adams, Mount (Wash.)","6"
"Adams, Mrs. Abigail (Smith)","1"
"Adams, Nehemiah","1"
"Adams, Ralph Randolph","1"
"Adams, Samuel","4"
"Adams, Sarah Fuller (Flower)","2"
"Adams, William","1"
"Adams, William Hooper","1"
"Adams, Zabdiel","2"
"Adaptation (Biology)","3"
"Adat law","1"
"Addington, Stephen","1"
"Addiscombe, Eng","1"
"Addison County (Vt.)","6"
"Addison's disease","1"
"Addison, Joseph","39"
"Addison, Walter Dulany","4"
"Addresses","11"
"Addresses, sermons, etc","10"
"Adela","1"
"Adelaide","2"
"Adelaide, Australia","1"
"Adelphi (London, England)","1"
"Adenoids","3"
"Adhesives","1"
"Adi (Indic people)","1"
"Adirondack Forest Preserve (N.Y.)","2"
"Adirondack Mountains","1"
"Adirondack Mountains (N.Y.)","100"
"Adjer, John B","2"
"Adler family","1"
"Administracao De Empresas","1"
"Administration currency bill","1"
"Administration of estates","1"
"Administrative agencies","75"
"Administrative courts","1"
"Administrative law","184"
"Administrative responsibility","4"
"Admirals","54"
"Admiralty","12"
"Admission to the bar","4"
"Adoain, Esteban de","1"
"Adolescence","27"
"Adolescent psychotherapy","1"
"Adolphustown, Ontario","1"
"Adopted children","2"
"Adoption","1"
"Adrenaline","1"
"Adrian","1"
"Adrian, Mich","1"
"Adriatic Sea","12"
"Adriatic question","3"
"Adriatic sea","1"
"Adsorption","5"
"Adult education","9"
"Adulterations","1"
"Adultery","4"
"Advance (Steamer)","6"
"Advent Christian Church","1"
"Advent hymns","2"
"Adventists","1"
"Adventure","3"
"Adventure and Beagle Expedition","4"
"Adventure and adventurers","63"
"Adventure fiction","1"
"Adventure stories","19"
"Adventure stories, American","2"
"Adventure stories, Australian","2"
"Adventure stories, English","2"
"Adventurer","1"
"Adventures and adventurers","1"
"Advertisements","8"
"Advertising","164"
"Advertising cards","26"
"Advertising laws","1"
"Advertising, Newspaper","2"
"Advertising, Outdoor","2"
"Advisory Council of Congregational Churches and Ministers","2"
"Advowson","1"
"Adélaide","1"
"Aegean Islands (Greece and Turkey)","9"
"Aegean Sea","1"
"Aegeria exitiosa","1"
"Aelfric","9"
"Aelred","1"
"Aeneas (Legendary character)","4"
"Aeneas (Legendary character) in literature","2"
"Aeneus (Legendary character)","2"
"Aeorplanes","1"
"Aerial photography","3"
"Aerodynamics","8"
"Aeronautics","127"
"Aeronautics, Commercial","4"
"Aeronautics, Military","38"
"Aeschylus","8"
"Aesculapius (Greek deity)","1"
"Aesop","2"
"Aesop's fables","1"
"Aesthetics","135"
"Aesthetics, Ancient","1"
"Aesthetics, Modern","1"
"Aeta (Philippine people)","2"
"Affonso","1"
"Afforestation","9"
"Afforestation and reforestation","2"
"Afghan Wars","22"
"Afghan literature","1"
"Afghan war, 1838-1842","4"
"Afghan war, 1878-1880","2"
"Afghanistan","29"
"Africa","129"
"Africa Inland Mission","1"
"Africa, Central","93"
"Africa, East","84"
"Africa, Eastern","1"
"Africa, French-speaking Equatorial","6"
"Africa, French-speaking West","5"
"Africa, North","54"
"Africa, Northeast","2"
"Africa, Southeast","1"
"Africa, Southern","18"
"Africa, Sub-Saharan","3"
"Africa, West","68"
"African American Episcopalians","3"
"African American Methodists","38"
"African American Presbyterians","1"
"African American artists","3"
"African American authors","2"
"African American businesspeople","2"
"African American clergy","2"
"African American cooking","1"
"African American educators","1"
"African American farmers","1"
"African American girls","1"
"African American physicians","2"
"African American poets","1"
"African American prisoners","2"
"African American soldiers","7"
"African American teachers","1"
"African American universities and colleges","2"
"African American women","10"
"African American young men","8"
"African Americans","1059"
"African Americans in literature","1"
"African Methodist Episcopal Church","6"
"African colonization society","1"
"African languages","5"
"African trypanosomiasis","1"
"Afrikaners","13"
"After-dinner speeches","7"
"After-images","2"
"Afternoon teas","2"
"Agaricaceae","3"
"Agassiz Association","1"
"Agassiz, Louis","2"
"Agathocles","1"
"Agaves","2"
"Age","1"
"Aged","2"
"Agen (France)","1"
"Agency","2"
"Agency (Law)","25"
"Ager, John C","1"
"Agesilaus","1"
"Aggada","1"
"Aging","9"
"Aging parents","4"
"Agnes Scott College","1"
"Agnew, D. Hayes","4"
"Agnietenberg, Sint","2"
"Agnosticism","16"
"Agra (India)","1"
"Agricola, Gnaeus Julius","1"
"Agricultual colonies","1"
"Agricultura pests","1"
"Agricultural Club (London, England)","1"
"Agricultural College of Pennsylvania","1"
"Agricultural Organisation Society","1"
"Agricultural Organization Society","1"
"Agricultural bank of Egypt","1"
"Agricultural chemistry","150"
"Agricultural chemistry technique","2"
"Agricultural colleges","31"
"Agricultural colonies","31"
"Agricultural colonization","1"
"Agricultural cooperative credit associations","9"
"Agricultural credit","36"
"Agricultural education","115"
"Agricultural engineering","14"
"Agricultural exhibitions","12"
"Agricultural experiment stations","12"
"Agricultural extension work","7"
"Agricultural implements","9"
"Agricultural insurance","1"
"Agricultural laborers","50"
"Agricultural labourers","1"
"Agricultural laws and legislation","27"
"Agricultural laws and legislation (Roman law)","1"
"Agricultural machinery","39"
"Agricultural machinery industry","4"
"Agricultural pests","12"
"Agricultural physics","10"
"Agricultural processing","1"
"Agricultural resources","1"
"Agricultural societies","1"
"Agricultural systems","1"
"Agriculture","2064"
"Agriculture and state","2"
"Agriculture, Cooperative","31"
"Agrippa von Nettesheim, Heinrich Cornelius","2"
"Agrippina","2"
"Aguilar de Mascorro, Angela","2"
"Aguilar, Jerónimo de","1"
"Aguinaldo y Famy, Emilio","1"
"Aguinaldo, Emilio","2"
"Ahmadnagar (India)","1"
"Aidan","1"
"Aiguillon, Emmanuel-Armand de Vignerot du Plessis de Richelieu","2"
"Aiken (S.C.)","5"
"Aiken, Eliza N. Atherton","2"
"Aiken, William","1"
"Aikin, John","5"
"Ailly, Pierre d'","1"
"Ailsa Craig (Scotland)","1"
"Ainger, Alfred","2"
"Ainsworth, William Harrison","7"
"Ainu","2"
"Air","22"
"Air assistance","1"
"Air pilots","1"
"Air raid shelters","1"
"Air warfare","1"
"Air-brakes","3"
"Air-compressors","2"
"Aircraft industry","1"
"Airedale terrier","11"
"Airlines","1"
"Airplanes","70"
"Airplanes, Wooden","1"
"Airships","7"
"Aisne, Battle of the, France, 1918","1"
"Ajivikas","1"
"Akbar","9"
"Akenside, Mark","1"
"Akhsīkathī, Muḥammad ibn Muḥammad","1"
"Akhḍarī, ʻAbd al-Raḥmān ibn Muḥammad","1"
"Akin, Albert John","2"
"Akin, James","2"
"Akkadian language","7"
"Akmal al-Dīn al-Bābartī, Muḥammad ibn Maḥmūd","1"
"Akron (Ohio)","1"
"Akron Industrial Salvage Company","1"
"Akron, O","2"
"Aksakov family","1"
"Aksakov, S. T","1"
"Al (Bark)","1"
"Al Kūt (Iraq)","2"
"Alabama","163"
"Alabama (Cruiser)","8"
"Alabama (Privateer)","3"
"Alabama (Screw sloop)","13"
"Alabama (Ship)","1"
"Alabama Agricultural Experiment Station","1"
"Alabama Centennial celebration","1"
"Alabama River (Ala.)","2"
"Alabama claims","30"
"Alabama infantry, 1st reg. (1898)","2"
"Alabama infantry, 2d regt. (1898)","2"
"Alachua County (Fla.)","3"
"Aladdin oven","1"
"Alagón, Francisco Ramón de Espes Fernández de Córdoba y Alagón","1"
"Alamance County (N.C.)","4"
"Alamance Creek, Battle of, N.C., 1771","1"
"Alameda (Calif.)","1"
"Alameda County (Calif.)","9"
"Alamo","7"
"Alamo (San Antonio, Tex.)","21"
"Alamán, Lucas","2"
"Alaska","289"
"Alaska Commercial Company","2"
"Alaska Railroad","1"
"Alaska commercial company","1"
"Alaska-Yukon-Pacific Exposition","5"
"Alba family","1"
"Albania","19"
"Albany","21"
"Albany (Me.)","2"
"Albany (N.Y.)","84"
"Albany (Sloop-of-war)","1"
"Albany Co., N.Y","2"
"Albany Congress","1"
"Albany County (N.Y.)","31"
"Albany Law School","1"
"Albany Rural Cemetery","2"
"Albany Rural Cemetery (Menands, N.Y.)","2"
"Albany, Louise Maximiliane Caroline Emanuele","3"
"Albany, N.Y","11"
"Albatross (Steamer)","2"
"Albay (Philippines)","2"
"Albemarle (Confederate ironclad)","1"
"Albemarle County (Va.)","3"
"Albemarle and Chesapeake Canal Company","12"
"Albemarle region (N.C.)","3"
"Albemarle region, N.C","2"
"Albemarle, Christopher Monck","1"
"Albemarle, George Monck","2"
"Albemarle, George Thomas Keppel","1"
"Albemerle region, N.C","1"
"Alberdi, Juan Bautista","1"
"Alberoni, Giulio","1"
"Albert","16"
"Albert Nyanza","2"
"Alberta","19"
"Albertus","1"
"Albigense","1"
"Albigenses","5"
"Albion (Ill.)","3"
"Albion, N.Y","2"
"Albree family (John Albree","4"
"Albright family","2"
"Albumins","1"
"Albuminuria","3"
"Albuquerque, Afonso de","3"
"Alceste (Ship)","5"
"Alchemy","20"
"Alchester (England)","2"
"Alciati, Andrea","1"
"Alcobaça (Monastery)","2"
"Alcoforado, Mariana","1"
"Alcohol","27"
"Alcohol, Physiological effect","1"
"Alcoholic beverage industry","4"
"Alcoholic drinks","1"
"Alcoholics","9"
"Alcoholism","53"
"Alcoholism and crime","3"
"Alcoholism in literature","1"
"Alcorta, Martín Diego","1"
"Alcott family","6"
"Alcott, Amos Bronson","5"
"Alcott, Louisa May","6"
"Alcuin","5"
"Alcyonaria","1"
"Aldao, José Félix","1"
"Aldehydes","2"
"Alden family","3"
"Alden family (John Alden, 1599-1687)","1"
"Alden, John","4"
"Alden, Priscilla Mullins","2"
"Alderman, Edwin Anderson","1"
"Alderson, Edward Hall","1"
"Aldhelm","3"
"Aldington, Eng. (Worccsershire)","1"
"Aldington, Eng. (Worcestershire)","1"
"Aldis family","1"
"Aldis, Nathan","1"
"Aldred, Guy Alfred","2"
"Aldrich, Henry","1"
"Aldrich, Mildred","1"
"Aldrich, Thomas Bailey","5"
"Alec-Tweedie","1"
"Alejo Alvarez, Mariano","1"
"Aleksandar Obrenović","4"
"Aleksandŭr","2"
"Alemania","1"
"Alençon, Sophie Charlotte Augustine","2"
"Aleppo (Syria)","5"
"Alert (Ship)","2"
"Alert (Sloop : 1856-1895)","1"
"Alerte (Yacht)","1"
"Aleutian Islands (Alaska)","3"
"Alexander","34"
"Alexander (Ship)","1"
"Alexander County (Ill.)","3"
"Alexander Hamilton United States Custom House (New York, N.Y.)","2"
"Alexander I","1"
"Alexander family","4"
"Alexander the Great","2"
"Alexander, Alexander","2"
"Alexander, Andrew Jonathan","2"
"Alexander, Archer","1"
"Alexander, Archibald","1"
"Alexander, Charles McCallon","1"
"Alexander, Elijah S","1"
"Alexander, J. H","1"
"Alexander, John White","1"
"Alexander, William","9"
"Alexander, William Patterson","1"
"Alexander-Gosling Expedition","2"
"Alexandra","11"
"Alexandria","2"
"Alexandria (Egypt)","1"
"Alexandria (N. H.)","2"
"Alexandria (Va.)","9"
"Alexandria County (Va.)","1"
"Alexandria, Va","1"
"Alexandrian school, Christian","1"
"Alexandrine verse","1"
"Alexis","1"
"Alfafa weevil","1"
"Alfalfa","42"
"Alfaro, Eloy","3"
"Alfieri, Vittorio","4"
"Alfonce, Jean","2"
"Alfonso","8"
"Alford (Mass.)","5"
"Alford, Henry","4"
"Alford, Lodovic","2"
"Alfred","33"
"Alfred (Me.)","2"
"Alfred Richard","2"
"Algae","10"
"Algae, Brown","1"
"Algebra","206"
"Algebra, Universal","2"
"Algebraic functions","3"
"Algebraic number theory","1"
"Algebras, Linear","1"
"Alger, R. A","2"
"Alger, Russell Alexander","5"
"Algeria","62"
"Algicides","1"
"Algiers (Algeria)","2"
"Algiers (New Orleans, La.)","3"
"Algoma District, Ont","2"
"Algonquian Indians","2"
"Algonquian art","1"
"Algonquian languages","2"
"Algonquin, Ill","2"
"Algorithms","2"
"Algues marines","1"
"Alhambra (Granada, Spain)","25"
"Ali Khan","1"
"Ali Paşa","2"
"Ali, pasha of Janina","1"
"Alice Lee Elliott Memorial (Valliant, Okla.)","1"
"Alice Lee Elliott memorial, Valliant, Okla","1"
"Alice May (Schooner)","1"
"Alicyclic compounds","1"
"Alien and Sedition laws, 1798","6"
"Alien labor","2"
"Alien property","2"
"Aliens","41"
"Alimentary canal","1"
"Alisaunder","1"
"Alison, Archibald","1"
"Alison, Sir Archibald","1"
"Alkali industry and trade","2"
"Alkali lands","6"
"Alkali metals","1"
"Alkalies","2"
"Alkaline earth oxides","1"
"Alkaloids","4"
"All Hallows Barking (Church : London, Eng.)","1"
"All Hallows Church (Tottenham, England)","1"
"All Hallows by-the-Tower (Church : London, England)","1"
"All Saints' Church (Bristol, Avon)","1"
"All Saints' Church (Maidstone, Kent)","1"
"All Saints' Day","1"
"All Saints' Day sermons","1"
"All Souls College (University of Oxford)","3"
"All the year round","1"
"Allan, David","1"
"Allan, Maud","1"
"Alldeutscher Verband","1"
"Allegan (Mich.)","1"
"Allegan County (Mich.)","2"
"Allegany County (N.Y.)","9"
"Alleghany County (N.C.)","1"
"Alleghany County (Va.)","1"
"Allegheny (Pa.)","2"
"Allegheny (Pittsburgh, Pa.)","7"
"Allegheny College (Meadville, Pa.)","2"
"Allegheny College, Meadville, Pa","1"
"Allegheny County (Pa.)","13"
"Allegheny County Bar Association","2"
"Allegheny Mountains","9"
"Allegheny Portage Railroad","1"
"Allegheny River (Pa. and N.Y.)","3"
"Allegheny River Valley (Pa. and N.Y.)","1"
"Allegiance","17"
"Allegories","3"
"Allegory","4"
"Alleine, Joseph","1"
"Allemagne","2"
"Allemann, Rudolf Siegfried","1"
"Allen County (Ind.)","3"
"Allen County (Kan.)","2"
"Allen County (Ohio)","5"
"Allen County Courthouse (Fort Wayne, Ind.)","2"
"Allen family","8"
"Allen family (Edward Allen, ca. 1670-1741)","1"
"Allen family (John Alling, d. 1690)","1"
"Allen family (Roger Alling, d. 1674)","1"
"Allen township, Northhampton co., Pa","1"
"Allen, Alexander V. G","1"
"Allen, Amos L","2"
"Allen, Charles","6"
"Allen, Elizabeth Anne Chase Akers","2"
"Allen, Ethan","24"
"Allen, Fanny","1"
"Allen, Heman","2"
"Allen, Ira","1"
"Allen, J. A","1"
"Allen, James","3"
"Allen, James Lane","1"
"Allen, John","1"
"Allen, Pickering Dodge","1"
"Allen, Ralph","2"
"Allen, Samuel","3"
"Allen, Sarah E","1"
"Allen, Thomas","5"
"Allen, William","6"
"Allen, William Bethel","2"
"Allen, Zachariah","5"
"Allentown (Pa.)","4"
"Allentown, Pa","3"
"Allerdale Ward above Derwent (England)","1"
"Allergy","1"
"Allerton family","11"
"Alleyn, Edward","1"
"Allgemeine Elektrizitäts-Gesellschaft","1"
"Alliance (Ship)","3"
"Alliance of the Reformed Churches throughout the world holding the Presbyterian system","1"
"Allied Naval Armistice Commission","3"
"Allied and Associated Powers (1914-1920)","7"
"Allies, T. W","1"
"Allingham, William","1"
"Alliot, Hector","1"
"Allison family","1"
"Allison, Clay","3"
"Allison, William Boyd","4"
"Alliteration","3"
"Allotment of land","5"
"Allotropy","1"
"Allouez, Claude","1"
"Alloys","24"
"Allston family [John Allston","4"
"Allston, Theodosia Burr","2"
"Allston, Washington","8"
"Allusions","10"
"Alma-Tadema, Lawrence","2"
